CVE_ID,Commit Message,Links in Message,Link Presence,PATCH,repository,type_of_reporting,first_link_in_message,first_link_type_for_created_date,first_link,mined_link_type,link_created_at,link_created_date_source,link_created_date_status,link_created_date_reason,created_date_kind
CVE-2021-28169,"Fixes #6263 - Review URI encoding in ConcatServlet & WelcomeFilter.

Review URI encoding in ConcatServlet & WelcomeFilter and improve testing.

Signed-off-by: Lachlan Roberts <lachlan@webtide.com>
Signed-off-by: Simone Bordet <simone.bordet@gmail.com>
Co-authored-by: Simone Bordet <simone.bordet@gmail.com>",https://github.com/jetty/jetty.project/issues/6263,contains links,https://github.com/eclipse/jetty.project/commit/f58dbedcd05b2aee43c8faa709ba2deaa4361036,eclipse/jetty.project,github issue,https://github.com/jetty/jetty.project/issues/6263,github issue,https://github.com/jetty/jetty.project/issues/6263,github issue,2021-05-12T11:43:49Z,https://api.github.com/repos/jetty/jetty.project/issues/6263,ok,,created_at
CVE-2014-3120,"Disable dynamic scripting by default

Closes #5853",https://github.com/elastic/elasticsearch/issues/5853,contains links,https://github.com/elastic/elasticsearch/commit/95bd04b2c7fd7387c7e3b3367361dcf9fe9f9d06,elastic/elasticsearch,github issue,https://github.com/elastic/elasticsearch/issues/5853,github issue,https://github.com/elastic/elasticsearch/issues/5853,github issue,2014-04-17T13:38:05Z,https://api.github.com/repos/elastic/elasticsearch/issues/5853,ok,,created_at
CVE-2019-15477,"Merge pull request #1368 from imeszaros/xss-fix

Avoiding possible XSS attack through the default error handler",https://github.com/jooby-project/jooby/pull/1368,contains links,https://github.com/jooby-project/jooby/commit/27b4af283de1a2c2a6b0530039b46eef75ddf655;https://github.com/jooby-project/jooby/commit/395dab7e80474ac0c2c32d81f61cda2c8331a46b;https://github.com/jooby-project/jooby/commit/34856a738829d8fedca4ed27bd6ff413af87186f,jooby-project/jooby,github pull request,https://github.com/jooby-project/jooby/pull/1368,github pull request,https://github.com/jooby-project/jooby/pull/1368,github pull request,2019-08-14T17:21:52Z,https://api.github.com/repos/jooby-project/jooby/issues/1368,ok,,created_at
CVE-2019-14837,KEYCLOAK-10780 Stop creating placeholder e-mails for service accounts (#228),https://github.com/keycloak/keycloak/pull/228,contains links,https://github.com/keycloak/keycloak/commit/9a7c1a91a59ab85e7f8889a505be04a71580777f,keycloak/keycloak,github pull request,https://github.com/keycloak/keycloak/pull/228,github pull request,https://github.com/keycloak/keycloak/pull/228,github pull request,2014-02-20T18:33:50Z,https://api.github.com/repos/keycloak/keycloak/issues/228,ok,,created_at
CVE-2013-7397,"Introduce acceptAnyCertificate config, defaulting to false, close #526, close #352",https://github.com/AsyncHttpClient/async-http-client/pull/526; https://github.com/AsyncHttpClient/async-http-client/issues/352,contains links,https://github.com/AsyncHttpClient/async-http-client/commit/df6ed70e86c8fc340ed75563e016c8baa94d7e72,AsyncHttpClient/async-http-client,github pull request,https://github.com/AsyncHttpClient/async-http-client/pull/526,github pull request,https://github.com/AsyncHttpClient/async-http-client/pull/526,github pull request,2014-04-08T00:56:03Z,https://api.github.com/repos/AsyncHttpClient/async-http-client/issues/526,ok,,created_at
CVE-2019-20444,"Detect missing colon when parsing http headers with no value (#9871)

Motivation:

Technical speaking its valid to have http headers with no values so we should support it. That said we need to detect if these are ""generated"" because of an ""invalid"" fold.

Modifications:

- Detect if a colon is missing when parsing headers.
- Add unit test

Result:

Fixes https://github.com/netty/netty/issues/9866",https://github.com/netty/netty/pull/9871; https://github.com/netty/netty/issues/9866,contains links,https://github.com/netty/netty/commit/745814b382e828c344aeff2ab4fd9530fbb7cdfe;https://github.com/netty/netty/commit/6ad40c8c17199299b75a04225da10ebda5b377f2,netty/netty,github pull request,https://github.com/netty/netty/pull/9871,github pull request,https://github.com/netty/netty/pull/9871,github pull request,2019-12-11T09:46:47Z,https://api.github.com/repos/netty/netty/issues/9871,ok,,created_at
CVE-2018-9159,"Fix for #981, patch 2 (#988)",https://github.com/perwendel/spark/issues/981; https://github.com/perwendel/spark/pull/988,contains links,https://github.com/perwendel/spark/commit/030e9d00125cbd1ad759668f85488aba1019c668;https://github.com/perwendel/spark/commit/a221a864db28eb736d36041df2fa6eb8839fc5cd,perwendel/spark,github issue,https://github.com/perwendel/spark/issues/981,github issue,https://github.com/perwendel/spark/issues/981,github issue,2018-02-25T05:25:55Z,https://api.github.com/repos/perwendel/spark/issues/981,ok,,created_at
CVE-2021-31407,"fix: avoid exposing ServletContext resources via StaticFileServer (#10269)

fix: avoid exposing ServletContext resources via StaticFileServer in OSGi

fixes #10260",https://github.com/vaadin/flow/pull/10269; https://github.com/vaadin/flow/issues/10260,contains links,https://github.com/vaadin/flow/commit/37e5a0ff0bb7365aa4485f2550fa6aa99f78974c,vaadin/flow,github pull request,https://github.com/vaadin/flow/pull/10269,github pull request,https://github.com/vaadin/flow/pull/10269,github pull request,2021-03-12T06:29:24Z,https://api.github.com/repos/vaadin/flow/issues/10269,ok,,created_at
CVE-2020-35217,"Merge pull request #1613 from vert-x3/issues/csrf-with-session-fix

Fixes CSRF when working along side sessions",https://github.com/vert-x3/vertx-web/pull/1613,contains links,https://github.com/vert-x3/vertx-web/commit/2f5eb8524c9b671c2e441a6ffacf2bb42e8fccd2,vert-x3/vertx-web,github pull request,https://github.com/vert-x3/vertx-web/pull/1613,github pull request,https://github.com/vert-x3/vertx-web/pull/1613,github pull request,2020-05-19T20:39:31Z,https://api.github.com/repos/vert-x3/vertx-web/issues/1613,ok,,created_at
CVE-2017-7656,"Issue #2529 RFC2616 vs RFC7230 cleanup

Signed-off-by: Greg Wilkins <gregw@webtide.com>",https://github.com/jetty/jetty.project/issues/2529,contains links,https://github.com/eclipse/jetty.project/commit/a285deea42fcab60d9edcf994e458c238a348b55,eclipse/jetty.project,github issue,https://github.com/jetty/jetty.project/issues/2529,github issue,https://github.com/jetty/jetty.project/issues/2529,github issue,2018-05-14T01:27:59Z,https://api.github.com/repos/jetty/jetty.project/issues/2529,ok,,created_at
CVE-2022-0265,Add helper method to XmlUtil to enable XXE protection in the SAXParserFactory and XMLInputFactory (#20407),https://github.com/hazelcast/hazelcast/pull/20407,contains links,https://github.com/hazelcast/hazelcast/commit/4d6b666cd0291abd618c3b95cdbb51aa4208e748,hazelcast/hazelcast,github pull request,https://github.com/hazelcast/hazelcast/pull/20407,github pull request,https://github.com/hazelcast/hazelcast/pull/20407,github pull request,2022-01-17T21:32:40Z,https://api.github.com/repos/hazelcast/hazelcast/issues/20407,ok,,created_at
CVE-2020-11002,"Disable message interpolation in ConstraintViolations by default (#3208)

Disable message interpolation in ConstraintViolations by default but allow enabling it explicitly with `SelfValidating#escapeExpressions()`.

Additionally, `ConstraintViolations` now provides a set of methods which take a map of message parameters for interpolation.
The message parameters will be escaped by default.

Refs #3153
Refs #3157",https://github.com/dropwizard/dropwizard/pull/3208; https://github.com/dropwizard/dropwizard/issues/3153; https://github.com/dropwizard/dropwizard/pull/3157,contains links,https://github.com/dropwizard/dropwizard/commit/d5a512f7abf965275f2a6b913ac4fe778e424242,dropwizard/dropwizard,github pull request,https://github.com/dropwizard/dropwizard/pull/3208,github pull request,https://github.com/dropwizard/dropwizard/pull/3208,github pull request,2020-03-26T08:14:03Z,https://api.github.com/repos/dropwizard/dropwizard/issues/3208,ok,,created_at
CVE-2020-7238,"Verify we do not receive multiple content-length headers or a content-length and transfer-encoding: chunked header when using HTTP/1.1 (#9865)

Motivation:

RFC7230 states that we should not accept multiple content-length headers and also should not accept a content-length header in combination with transfer-encoding: chunked

Modifications:

- Check for multiple content-length headers and if found mark message as invalid
- Check if we found a content-length header and also a transfer-encoding: chunked and if so mark the message as invalid
- Add unit test

Result:

Fixes https://github.com/netty/netty/issues/9861",https://github.com/netty/netty/pull/9865; https://github.com/netty/netty/issues/9861,contains links,https://github.com/netty/netty/commit/8494b046ec7e4f28dbd44bc699cc4c4c92251729,netty/netty,github pull request,https://github.com/netty/netty/pull/9865,github pull request,https://github.com/netty/netty/pull/9865,github pull request,2019-12-10T10:17:16Z,https://api.github.com/repos/netty/netty/issues/9865,ok,,created_at
CVE-2020-7692,"feat: add PKCE support to AuthorizationCodeFlow (#470)

* Initial test code for a PKCE enabled Authorization Code Flow

* WIP: work on README.md

* Script to initialize keycloak by adding client via REST API.

* Improve keycloak init script and some code cleanup. Still WIP.

* WIP: work on README.md

* Working PKCE AuthorizationCodeFlow. Some cleanup of test classes.

* Add scopes back to the AuthorizationCodeRequestUrl creation.

* Simplify code by moving PKCE entirely into the AuthorizationCodeFlow class. Add documentation.

* Remove wildcard imports as that seems to be the way to do things here.

* Add @since annotation in JavaDoc to the PKCE parameters of the autorization url class.

* Add PKCE unit test, documentation and minor cleanup of dependencies for code sample.

* Add PKCE unit test, documentation and minor cleanup of dependencies for code sample.

* Annotate PKCE with Beta annotation.

* Responding to code review comments

* Responding to more PR comments

* Improve Keycloak PKCE sample documentation

* Add license header with copyright to new files. Improve documentation.",https://github.com/googleapis/google-oauth-java-client/pull/470,contains links,https://github.com/googleapis/google-oauth-java-client/commit/13433cd7dd06267fc261f0b1d4764f8e3432c824,googleapis/google-oauth-java-client,github pull request,https://github.com/googleapis/google-oauth-java-client/pull/470,github pull request,https://github.com/googleapis/google-oauth-java-client/pull/470,github pull request,2020-05-29T17:10:27Z,https://api.github.com/repos/googleapis/google-oauth-java-client/issues/470,ok,,created_at
CVE-2014-0114,"BEANUTILS-520: Mitigate CVE-2014-0114 by enabling SuppressPropertiesBeanIntrospector.SUPPRESS_CLASS by default. (#7)

Squash and merge.",https://github.com/apache/commons-beanutils/pull/7,contains links,https://github.com/apache/commons-beanutils/commit/dd48f4e589462a8cdb1f29bbbccb35d6b0291d58,apache/commons-beanutils,github pull request,https://github.com/apache/commons-beanutils/pull/7,github pull request,https://github.com/apache/commons-beanutils/pull/7,github pull request,2019-05-23T00:48:36Z,https://api.github.com/repos/apache/commons-beanutils/issues/7,ok,,created_at
CVE-2020-36320,"Update regexp pattern to safer one (#12104)

Fixes: https://github.com/vaadin/framework/issues/7757",https://github.com/vaadin/framework/pull/12104; https://github.com/vaadin/framework/issues/7757,contains links,https://github.com/vaadin/framework/commit/17f5c1b6693892e00a4c2379d621043ef077f24e,vaadin/framework,github pull request,https://github.com/vaadin/framework/pull/12104,github pull request,https://github.com/vaadin/framework/pull/12104,github pull request,2020-09-14T05:17:53Z,https://api.github.com/repos/vaadin/framework/issues/12104,ok,,created_at
CVE-2013-5960,Close #306. Close #359,https://github.com/ESAPI/esapi-java-legacy/issues/306; https://github.com/ESAPI/esapi-java-legacy/issues/359,contains links,https://github.com/ESAPI/esapi-java-legacy/commit/b7cbc53f9cc967cf1a5a9463d8c6fef9ed6ef4f7,ESAPI/esapi-java-legacy,github issue,https://github.com/ESAPI/esapi-java-legacy/issues/306,github issue,https://github.com/ESAPI/esapi-java-legacy/issues/306,github issue,2014-11-13T18:26:41Z,https://api.github.com/repos/ESAPI/esapi-java-legacy/issues/306,ok,,created_at
CVE-2020-9487,"NIFI-7385 Provided reverse-indexed TokenCache implementation.
Cleaned up code style.
Unit test was failing on Windows 1.8 GitHub Actions build but no other environment. Increased artificial delay to avoid timing issues.

Co-authored-by: Andy LoPresto <alopresto@apache.org>

This closes #4271.

Signed-off-by: Andy LoPresto <alopresto@apache.org>",https://github.com/apache/nifi/pull/4271,contains links,https://github.com/apache/nifi/commit/01e42dfb3291c3a3549023edadafd2d8023f3042,apache/nifi,github pull request,https://github.com/apache/nifi/pull/4271,github pull request,https://github.com/apache/nifi/pull/4271,github pull request,2020-05-14T02:21:27Z,https://api.github.com/repos/apache/nifi/issues/4271,ok,,created_at
CVE-2020-13954,Escape the services listing stylesheet path (#694),https://github.com/apache/cxf/pull/694,contains links,https://github.com/apache/cxf/commit/3c23fa3b3c24c328bbc6d71c509668cb10b0ea31,apache/cxf,github pull request,https://github.com/apache/cxf/pull/694,github pull request,https://github.com/apache/cxf/pull/694,github pull request,2020-09-16T14:31:48Z,https://api.github.com/repos/apache/cxf/issues/694,ok,,created_at
CVE-2020-5404,fix #1006 Add hook for redirect request handling,https://github.com/reactor/reactor-netty/issues/1006,contains links,https://github.com/reactor/reactor-netty/commit/c6f7e48c83b36975024e3bd3f828a8c83c651e41,reactor/reactor-netty,github issue,https://github.com/reactor/reactor-netty/issues/1006,github issue,https://github.com/reactor/reactor-netty/issues/1006,github issue,2020-02-19T12:30:32Z,https://api.github.com/repos/reactor/reactor-netty/issues/1006,ok,,created_at
CVE-2013-5679,"Fix for Google Issue #306 and changes to address the side effects of the fix (i.e., the removal of the deprecated ESAPI 1.4 encrypt() / decrypt() methods from the Encryptor interface).",https://github.com/ESAPI/esapi-java-legacy/issues/306,contains links,https://github.com/ESAPI/esapi-java-legacy/commit/41138fef5f63d9cf0d5e05d2bee2c7f682ffef3f,ESAPI/esapi-java-legacy,github issue,https://github.com/ESAPI/esapi-java-legacy/issues/306,github issue,https://github.com/ESAPI/esapi-java-legacy/issues/306,github issue,2014-11-13T18:26:41Z,https://api.github.com/repos/ESAPI/esapi-java-legacy/issues/306,ok,,created_at
CVE-2021-31409,"fix: Update regexp pattern of legacy EmailValidator (#12241)

Fixes: https://github.com/vaadin/framework/issues/12240",https://github.com/vaadin/framework/pull/12241; https://github.com/vaadin/framework/issues/12240,contains links,https://github.com/vaadin/framework/commit/754ca011d79af3dd4fa9046ff0ade5367f5e6246,vaadin/framework,github pull request,https://github.com/vaadin/framework/pull/12241,github pull request,https://github.com/vaadin/framework/pull/12241,github pull request,2021-03-12T12:58:23Z,https://api.github.com/repos/vaadin/framework/issues/12241,ok,,created_at
CVE-2019-7614,"AsyncIOProcessor preserve thread context (#43729)

AsyncIOProcessor now preserves thread context, ensuring that deprecation
warnings are not duplicated to other concurrent operations on the same
shard.",https://github.com/elastic/elasticsearch/pull/43729,contains links,https://github.com/elastic/elasticsearch/commit/bdb8d3c440a75c035b045c21b7ef2237e56c95c7,elastic/elasticsearch,github pull request,https://github.com/elastic/elasticsearch/pull/43729,github pull request,https://github.com/elastic/elasticsearch/pull/43729,github pull request,2019-06-28T08:07:35Z,https://api.github.com/repos/elastic/elasticsearch/issues/43729,ok,,created_at
